DIA,EE Planta / Hl,EE Elaboracion / Hl,EE Bodega / Hl,EE Cocina / Hl,EE Envasado / Hl,EE Linea 2 / Hl,EE Linea 3 / Hl,EE Linea 4 / Hl,EE Servicios / Hl,EE Sala Maq / Hl,EE Frio / Hl,EE Aire / Hl,EE CO2 / Hl,EE Caldera / Hl,EE Eflu / Hl,EE Agua / Hl,EE Resto Serv / Hl,EE Resto Planta / Hl,Agua Planta / Hl,Agua Elab / Hl,Agua Bodega / Hl,Agua Cocina / Hl,Agua Envas / Hl,Agua Linea 2/Hl,Agua Linea 3/Hl,Agua Linea 4/Hl,Agua Servicios/Hl,Agua Planta de Agua/Hl,Produccion Agua / Hl,ET Planta / Hl,ET Elab/Hl,ET Bodega/Hl,ET Cocina/Hl,ET Envasado/Hl,ET Linea 2/Hl,ET Linea 3/Hl,ET Linea 4/Hl,ET Servicios / Hl,Aire Planta / Hl,Aire Elaboracion / Hl,Aire Cocina / Hl,Aire Bodega / Hl,Aire Envasado / Hl,Aire L2 / Hl,Aire L3 / Hl,Aire L4 / Hl,Aire Servicios / Hl,CO 2 / Hl,CO 2 Filtro / Hl,CO 2 linea 3 / Hl,CO 2 Linea 4 / Hl,Hl de Mosto,Hl Cerveza Cocina,Hl Producido Bodega,Hl Cerveza Filtrada,Hl Cerveza Envasada,Hl Cerveza L2,Hl Cerveza L3,Hl Cerveza L4,Hl Cerveza L5,Cocimientos Diarios,HL Mosto Tecate,HL Mosto Heineken,HL Mosto Sol,HL Mosto Miller,HL Mosto IPA, HL Mosto Golden,HL Mosto Amstel Lager,HL Cerveza Sin Diliuir A90,HL Cerceza Sin Diluir A190,Nivel Silo Bagazo Sur (2),Planta (Kw),Elaboracion (Kw),Bodega (Kw),Cocina (Kw),Envasado (Kw),Linea 2 (Kw),Linea 3 (Kw),Linea 4 (Kw),Servicios (Kw),Sala Maq (Kw),Aire (Kw),Calderas (Kw),Efluentes (Kw),Frio (Kw),Pta Agua / Eflu (Kw),Prod Agua (Kw),Resto Serv (Kw),Restos Planta (Kw),KW Gral Planta,KW Trafo 4,KW Trafo 5,KW Trafo 11,KW Trafo 12,KW Linea 2,KW Mycom 1,KW Mycom 2,KW Mycom 3,KW Mycom 4,KW Mycom 5,KW Mycom 6,KW Mycom 7,KW Trafo 9,KW Trafo 10,KW Cocina,Kw Molino,KW Linea 3 y 4,KW Linea 3,KW Servicio L2,KW Planta de Agua,Kw Casona,KW Laboratorio,Kw Admininistracion,KW Pta Agua/Log,KW Bba Glicol Sala MAq,KW Comp Kaeser,KW Iluminacion L3,KW Iluminacion L4,KW Ilum Dep L3/L4,KW Cond 5. 6 y 9,KW Cond 7. 8 y 11,KW Cond 11. 12 y 13,KW Bba Glicol Bod,KW CO2,KW Secador Kaeser,KW Caldera 3,KW Caldera 4,KW Filtr Carbon,KW Atlas 3,KW Toma Agua,KW Enfr Agua Cocina,KW Enfluentes Coc,KW Enfluente Efl,KW Enfluentes Hidr,KW Obrador Contratistas,Kw Compresores Aire,Kw Linea Barriles,Agua Planta (Hl),Agua Elaboracion (Hl),Agua Bodega (Hl),Agua Cocina (Hl),Agua Dilucion (Hl),Agua Envasado (Hl),Agua Servicios (Hl),Planta de agua (Hl),Produccion (Hl),Red L1 y L2,FC L1 y L2,FC Lavadora L2,Red L3,FC Lavadora L3,Red Paste L4,FC Barriles,Red Paste L1,FC Linea 3,Rinser,Red Bodega,FC CIP Bodega,FC Centec I,FC Cocina,FC Centec II,Agua Cond REC,Agua Red Servicios,Agua Cald,Agua Cist Industrial,Rep Agua Puerto,Agua Helada Cocina,Entrada Osmosis,Rechazo Osmosis,Red Administracion,Filtro de Carbon,Assa,Red Paste L3,Red Lavadora L3,Dilución A90,Dilución A190,Red  Bodega Interno,Agua Planta CO2,Retorno Planta CO2,Agua Limpieza y Bbba Vacio L2,Agua Enjuagadora L2,Agua Lavadora L2,Temp Tq Intermedio,Conversion Kg/Mj,Gas Planta (Mj),Vapor Elaboracion (Kg),Vapor Cocina (Kg),Vapor Envasado (Kg),Vapor Servicio (Kg),ET Elaboracion (Mj),ET Envasado (Mj),ET Servicios (Mj),Tot_Vapor_L3_L4,VAPOR DE LINEA 1 Y 2 KG,VAPOR DE LINEA 4 KG,Tot_Vapor_CIP_Bodega,Vapor L3,M3_Tot_Gas,CAUDAL DE GAS CALDERA 1 M3,CAUDAL DE BIO-GAS M3,VAPOR DE CALDERA 3 KG,VAPOR DE CALDERA 4 KG,VAPOR COCINA 1 KG,VAPOR COCINA 2 KG,TOT AGUA DESAIREADA,Vapor Olla 1 (Ton),(Vapor Olla 2 (Ton),Aire Producido (M3),Aire Planta (M3),Aire Elaboracion (m3),Aire Envasado (M3),Aire Servicios (M3),Tot Aire Expulsion,Totalizador_Aire_Bodega,Totalizador_Aire_Cocina,Totalizador_Aire_L2,Totalizador_Aire_L3,Totaliador_Aire_L4,Totalizador_Aire_L5,Totalizador Sistema Kaeser,Tot Aire Servicio Logistica,Totalizador_L2_Barriles,Totalizador_L3,Totaliador_Latas,Totalizador_Bodega,Totalizador_Tq_Pulmon,Totalizador_Filtracion,Tot  Trasiego,Agua Lavadora L3 / Hl,Agua Paste L3 / Hl,Meta EE Planta,Meta Agua Planta,Meta ET Planta,Meta Aire Planta,Meta Agua Elab,Meta Agua Bodega,Meta Agua Cocina,Meta Agua Envas,Meta Agua Linea 2,Meta Agua Linea 3,Meta Agua Linea 4,Meta Agua Linea 5,Meta Agua Servicios,Meta Agua Planta de Agua,Meta Produccion Agua,Meta EE Elaboracion,Meta EE Bodega,Meta EE Cocina,Meta EE Envasado,Meta EE Linea 2,Meta EE Linea 3,Meta EE Linea 4,Meta EE Linea 5,Meta EE Servicios,Meta EE Sala Maq,Meta EE Frio,Meta EE Aire,Meta EE CO2,Meta EE Caldera,Meta EE Eflu,Meta EE Agua ,Meta EE Resto Serv,Meta EE Resto Planta,Meta ET Elab,Meta ET Bodega,Meta ET Cocina,Meta ET Envasado,Meta ET Linea 2,Meta ET Linea 3,Meta ET Linea 4,Meta ET Linea 5,Meta ET Servicios,Meta Aire Elaboracion,Meta Aire Cocina,Meta Aire Bodega,Meta Aire Envasado,Meta Aire L2,Meta Aire L3,Meta Aire L4,Meta Aire L5,Meta Aire Servicios,Hl de Mosto Copia,Agua Paste L3,Agua Lavadora L3,Agua Cond Evaporativos,Agua Calderas,Agua Efluentes,Agua CO2,Vapor_L5 (KG),Tot Vap Paste L3 / Hora,Tot Vap Lav L3 / Hora,Medicion Gas Planta (M3),Tot A40/240/50/60/Centec/Filtro,Tot  A130/330/430,Anio,Mes,Dia,Dia_semana,es_finde,Temperatura_amb,Tarifa_electrica,estacion,ratio_EE Planta / Hl,ratio_Agua Planta / Hl,ratio_ET Planta / Hl,ratio_Aire Planta / Hl,ratio_Agua Elab / Hl,ratio_Agua Bodega / Hl,ratio_Agua Cocina / Hl,ratio_Agua Envas / Hl,ratio_Produccion Agua / Hl,ratio_EE Elaboracion / Hl,ratio_EE Bodega / Hl,ratio_EE Cocina / Hl,ratio_EE Envasado / Hl,ratio_EE Linea 2 / Hl,ratio_EE Linea 3 / Hl,ratio_EE Linea 4 / Hl,ratio_EE Servicios / Hl,ratio_EE Sala Maq / Hl,ratio_EE Frio / Hl,ratio_EE Aire / Hl,ratio_EE CO2 / Hl,ratio_EE Caldera / Hl,ratio_EE Eflu / Hl,ratio_EE Agua / Hl,ratio_EE Resto Serv / Hl,ratio_EE Resto Planta / Hl,ratio_ET Servicios / Hl,ratio_Aire Elaboracion / Hl,ratio_Aire Cocina / Hl,ratio_Aire Bodega / Hl,ratio_Aire Envasado / Hl,ratio_Aire L2 / Hl,ratio_Aire L3 / Hl,ratio_Aire L4 / Hl,ratio_Aire Servicios / Hl,Planta (Kw)_lag1,Planta (Kw)_lag2,Planta (Kw)_lag3,Elaboracion (Kw)_lag1,Elaboracion (Kw)_lag2,Elaboracion (Kw)_lag3,Bodega (Kw)_lag1,Bodega (Kw)_lag2,Bodega (Kw)_lag3,Cocina (Kw)_lag1,Cocina (Kw)_lag2,Cocina (Kw)_lag3,Envasado (Kw)_lag1,Envasado (Kw)_lag2,Envasado (Kw)_lag3,Linea 2 (Kw)_lag1,Linea 2 (Kw)_lag2,Linea 2 (Kw)_lag3,Linea 3 (Kw)_lag1,Linea 3 (Kw)_lag2,Linea 3 (Kw)_lag3,Linea 4 (Kw)_lag1,Linea 4 (Kw)_lag2,Linea 4 (Kw)_lag3,Servicios (Kw)_lag1,Servicios (Kw)_lag2,Servicios (Kw)_lag3,Sala Maq (Kw)_lag1,Sala Maq (Kw)_lag2,Sala Maq (Kw)_lag3,Aire (Kw)_lag1,Aire (Kw)_lag2,Aire (Kw)_lag3,Calderas (Kw)_lag1,Calderas (Kw)_lag2,Calderas (Kw)_lag3,Efluentes (Kw)_lag1,Efluentes (Kw)_lag2,Efluentes (Kw)_lag3,Frio (Kw)_lag1,Frio (Kw)_lag2,Frio (Kw)_lag3,Pta Agua / Eflu (Kw)_lag1,Pta Agua / Eflu (Kw)_lag2,Pta Agua / Eflu (Kw)_lag3,Prod Agua (Kw)_lag1,Prod Agua (Kw)_lag2,Prod Agua (Kw)_lag3,Resto Serv (Kw)_lag1,Resto Serv (Kw)_lag2,Resto Serv (Kw)_lag3,Restos Planta (Kw)_lag1,Restos Planta (Kw)_lag2,Restos Planta (Kw)_lag3,Frio (Kw) tomorrow
2021-07-01,4.51086688530162,0.185710741864345,0.355414552955251,0.0528860682985796,0.120317498609825,0.287256235827664,0.296776232616941,0.0,4.04315347156949,2.63560563474308,2.48995015092791,0.536194249794603,0.259600555008083,0.0373242177276379,0.0770760268521953,0.0687311814252844,0.574277089833778,0.161685173257957,2.06405958523084,0.25019363834502,0.242152241842724,0.0160169235418556,0.254305371273552,0.0204081632653061,0.451991150442478,0.0599880023995201,1.55956057561227,75.5579241399588,24.4420758600412,68.6399447194956,27.5913902773474,2.54542516608139,13.3303112722877,33.4460554063393,9.63718820861678,12.5964380530974,6.61712357528494,7.60249903580893,12.2884676512067,5.80171281745499,2.62187367784829,4.48471717422292,3.28123873920006,3.87711111111111,1.90967762326169,1.45046190761848,3.20551609455165,0.194052552802009,0.972777541471714,0.356510745891277,0.927414517096581,3309.0,4334.79,6590.895,4702.0,8847.0,2205.0,3164.0,3334.0,144.0,6.0,0.0,3309.0,0.0,0.0,0.0,0.0,0.0,2410.0,2162.0,0.01,29730.65,1224.0,2342.5,175.0,793.0,633.4,939.0,0.0,26648.0,17371.0,3534.0,246.0,508.0,16411.0,1025.0,453.0,3785.0,1065.65,32143.0,4244.0,3767.0,12736.0,2265.0,0.0,0.0,0.0,2224.0,0.0,333.0,0.0,6106.0,2327.5,5635.0,0.0,175.0,540.0,800.0,1321.0,107.0,16.0,685.0,139.35,292.0,814.0,491.0,139.0,114.0,66.0,1077.0,1331.0,2352.0,2174.0,1711.0,223.0,109.0,137.0,339.0,0.0,32.0,0.0,93.0,415.0,39.0,64.0,3311.0,54.0,13604.0,1649.0,1596.0,53.0,130.0,1676.1,10278.9,15115.2,3325.1,4.5,0.0,0.0,138.6,4.41,20.0,0.1,1.49,5.5,3.0,0.0,30.5,12.1,5.3,23.1,239.7,136.9,37.8,0.5,179.1,0.0,1980.0,63.7,6.4,282.8,1084.0,0.0,85.5,130.0,0.0,93.9,56.1,0.0,1.1,270.5,0.0,22.71,2.98673052231693,452398.668452,60886.63,44110.0,73806.27,16776.63,181851.956222018,220439.439347364,50107.2728826179,61916.62,2125.0,22061.49,16776.63,39855.13,12219.88,0.0,989.41,25780.0,0.0,44110.0,0.0,112.81,17.1,15.4,80992.0,59860.38,38238.48,21626.3,21127.22,4.4,29558.3,8675.78,8549.03,6042.22,4835.84,2199.21,80992.0,0.0,0.0,1128.0,3092.0,1278.98,13048.0,4574.0,961.41,0.0,0.0,6.9,3.4,58.0,6.11142857142857,1.77771428571429,0.777142857142857,1.36,1.04914285714286,2.04,1.36,0.485714285714286,1.45714285714286,0.544,14.5714285714286,85.0,0.85,0.542142857142857,0.295714285714286,1.80385714285714,2.56285714285714,1.67571428571429,1.57714285714286,1.67571428571429,4.10057142857143,4.23857142857143,2.66142857142857,0.591428571428571,0.246428571428571,0.0985714285714286,0.0985714285714286,0.0985714285714286,0.443571428571429,0.187285714285714,20.3,0.878787878787879,7.90909090909091,34.1848484848485,17.5757575757576,13.1818181818182,5.71212121212121,8.78787878787879,3.42727272727273,3.45,0.492857142857143,1.47857142857143,1.47857142857143,2.46428571428571,1.47857142857143,0.591428571428572,2.95714285714286,1.18285714285714,3309.0,0.0,59.71,2397.0,37.8,136.9,56.1,9764.65,0.0,3971.25,12219.88,12927.96,148.47,2021,7,1,Jueves,0,26.071083,130588237.105965,Verano,0.6537488239567565,0.607076348597306,1.1834473227499243,2.0107357073035743,0.140738947960072,0.3115929582535052,0.011777149663129118,0.24239346390452876,0.28755383364754356,0.21848322572275883,0.6555736154642312,0.17884177685509994,0.06670012594193209,0.11208437295393815,0.17710431613969155,0.0,0.9859975718013664,0.6218146088035575,0.9355690314812334,0.9066086349184115,1.0534515275690344,0.37865148419342787,0.7819307071961841,0.6972728550391168,1.2946665471292889,0.8633075612553018,2.218235792941596,1.6816558891173883,5.319743694184934,3.0331420501990736,2.2191952825507633,1.5733204508856704,1.2915694070368906,2.4524718244756887,2.7099773746209666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23656.0
2021-07-02,6.97407874197838,0.758223969474475,0.665259871654044,0.341642512077295,1.6419032202116,79.8707692307692,1.7493246893571,1.78743848136864,4.41064924553391,3.04133664797364,2.73527201248772,0.671214661501995,0.195293981615309,0.087182748453489,0.088685899288894,0.0550384459732902,0.577961496213216,0.163302306758397,4.10961438399723,1.72873908770307,0.882580794357403,1.41410628019324,1.13227727351564,7.15384615384615,1.86453268503512,0.650339817201781,1.24859802277852,30.3823645264757,69.6176354735243,48.3490492080708,20.6500852658104,1.73857085043649,12.216425120773,23.73127862064,470.0,14.5969313884387,7.43940473400516,3.96768532162036,5.61068393363011,2.53326125917789,1.07939516908213,1.81390645776724,1.52454529687229,226.34,1.82824419232847,0.789050855401922,1.55287737757993,0.272120020812858,0.37533960292581,0.366828741220962,0.929927349425826,5175.0,9315.0,8648.5,4785.0,7982.0,13.0,3702.0,4267.0,0.0,12.0,5175.0,0.0,0.0,0.0,0.0,0.0,0.0,2843.0,285.0,49.32,60315.32,6557.5,5753.5,1768.0,14200.0,1038.32,6476.0,7627.0,38145.5,26303.0,5805.0,754.0,767.0,23656.0,1314.0,476.0,4998.5,1412.32,63345.0,6218.0,5039.5,14296.0,7625.0,97.0,1665.0,3948.0,3180.0,57.0,2040.0,1546.0,4754.0,17153.0,9335.5,1051.0,717.0,13606.0,6094.0,1512.0,270.0,18.0,774.0,145.68,532.0,825.0,1629.0,382.0,115.0,318.0,803.0,959.0,1814.0,2065.0,1689.0,264.0,102.0,652.0,10.0,0.0,182.0,0.0,143.0,624.0,85.0,71.0,5541.0,83.0,35542.0,14951.0,7633.0,7318.0,1657.0,9792.5,10798.5,43839.4,24743.5,0.0,9.3,9.04,532.4,157.85,277.5,2.2,13.05,159.4,1.6,0.0,259.7,121.2,731.8,234.7,268.0,153.6,64.7,0.5,1496.9,0.0,2029.0,64.9,9.0,1708.0,1855.2,63.1,274.6,1543.0,114.0,147.7,48.1,0.0,11.5,288.3,0.0,23.28,2.28215336787927,418146.752076,78256.03,63220.0,89932.59,15036.03,178592.262421361,205239.963150605,34314.5265040337,85781.78,611.0,31743.94,15036.03,54037.84,11311.44,0.0,893.75,3420.0,0.0,63220.0,0.0,105.59,19.5,19.8,48524.0,34458.47,21908.91,13185.03,13430.06,635.47,15687.57,5585.87,2942.42,6768.16,3366.88,107.57,48524.0,0.53,0.0,1358.0,3968.0,2353.43,9252.0,1796.0,284.75,0.81159420289855,0.12463768115942,6.9,3.4,58.0,6.11142857142857,1.77771428571429,0.777142857142857,1.36,1.04914285714286,2.04,1.36,0.485714285714286,1.45714285714286,0.544,14.5714285714286,85.0,0.85,0.542142857142857,0.295714285714286,1.80385714285714,2.56285714285714,1.67571428571429,1.57714285714286,1.67571428571429,4.10057142857143,4.23857142857143,2.66142857142857,0.591428571428571,0.246428571428571,0.0985714285714286,0.0985714285714286,0.0985714285714286,0.443571428571429,0.187285714285714,20.3,0.878787878787879,7.90909090909091,34.1848484848485,17.5757575757576,13.1818181818182,5.71212121212121,8.78787878787879,3.42727272727273,3.45,0.492857142857143,1.47857142857143,1.47857142857143,2.46428571428571,1.47857142857143,0.591428571428572,2.95714285714286,1.18285714285714,5175.0,1.72,11.2,2680.0,64.7,153.6,48.1,3539.81,0.0,1572.62000000001,11311.44,5705.68,52.7,2021,7,2,Viernes,0,26.325249,264241201.795092,Verano,1.0107360495620838,1.208710112940362,0.8336042966908759,0.9180642247641603,0.9724504672068033,1.1356738162687172,1.039784029553853,1.0792403206167562,0.8190310055708742,0.8920281993817354,1.2270933073987638,1.1553128427734602,0.9102179885547809,31.164737158048215,1.0439277771099462,1.133339616809824,1.0756181967230127,0.7175381373716033,1.0277457910581884,1.1349040170323597,0.792497316699806,0.884462665470178,0.8997120217713882,0.5583610461058424,1.3029727772922732,0.8719421413491844,1.1576800673162846,0.7342786258486637,2.1900771546593933,1.226796638103446,1.0310934374981662,91.84811594202915,1.2364936566472733,1.3341439584090455,1.3128190390168524,29730.65,,,1224.0,,,2342.5,,,175.0,,,793.0,,,633.4,,,939.0,,,0.0,,,26648.0,,,17371.0,,,3534.0,,,246.0,,,508.0,,,16411.0,,,1025.0,,,453.0,,,3785.0,,,1065.65,,,31902.0
2021-07-03,7.37687641793312,0.684689644697998,0.575146895497736,0.324376199616123,1.81153711069133,4.02427556818182,1.86984046594075,1.53964049195837,4.6050196018871,3.33004262105233,3.02827797659165,0.713072038121636,0.132799225416955,0.0837233143800963,0.0712882189336194,0.0699592774355226,0.505899551007622,0.275630060656686,3.98207827465424,1.60650042241355,0.619381662505814,1.53536099217481,0.931673422119282,0.723721590909091,1.51934667004305,0.461494796594134,1.44390443012141,36.2600715137068,63.7399284862932,47.2465110087615,23.9757025103362,0.722151556285419,13.7383729514248,21.4587380477169,19.8366477272727,12.5035755887567,6.3227114474929,1.81207045070851,5.89993070519331,2.22687784179901,0.82857079580688,1.60871121152002,1.97821769960227,6.13766335227273,1.79563433780704,0.69525449385052,1.69483516379204,0.278074363769258,0.401061946902655,0.413015953405926,0.929422894985809,6773.0,10427.4,10534.7,11300.0,10642.0,1408.0,3949.0,5285.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,2363.0,4410.0,4048.0,4600.0,32.84,77713.18,7213.0,6059.0,2197.0,19084.0,5666.18,7384.0,8137.0,48512.5,35081.0,7512.0,882.0,751.0,31902.0,1585.0,737.0,5329.5,2903.67999999999,81475.0,7659.0,8076.5,18286.0,8023.0,3563.0,2664.0,6571.0,1405.0,0.0,4525.0,3040.0,5533.0,19090.0,9923.0,1327.0,870.0,14993.0,6999.0,1592.0,370.0,37.0,1045.0,458.82,670.0,912.0,1962.0,385.0,143.0,329.0,1111.0,1374.0,2341.0,2426.0,1399.0,335.0,138.0,744.0,8.0,0.0,368.0,0.0,129.0,622.0,88.0,97.0,7177.0,134.0,41950.0,16924.0,6525.0,10399.0,2652.0,9814.9,15211.1,50072.5,26738.9,0.0,101.9,98.93,507.7,92.29,243.9,35.7,238.68,94.1,2.8,0.0,111.9,140.8,1039.9,255.0,288.2,158.1,40.5,0.4,2214.2,0.0,1781.0,59.7,12.7,2425.7,1782.0,90.91,191.6,916.0,1736.0,144.8,37.5,0.0,148.6,315.8,0.0,23.58,2.50926614356324,497727.819524,100657.65,93050.0,90090.63,7607.65,252576.833235638,226061.367711283,19089.6185770789,82792.15,2793.0,33415.53,7607.65,49376.62,13330.06,0.0,1230.05,17140.0,0.0,93050.0,0.0,145.63,30.3,29.4,62154.0,43399.13,23459.49,20839.93,17854.58,900.29,16947.29,5611.91,8641.83,7090.96,3674.42,1432.72,62154.0,0.93,0.0,1631.0,4912.0,2929.43,13013.0,4532.0,1527.47,9.00000000000006,0.0,6.9,3.4,58.0,6.11142857142857,1.77771428571429,0.777142857142857,1.36,1.04914285714286,2.04,1.36,0.485714285714286,1.45714285714286,0.544,14.5714285714286,85.0,0.85,0.542142857142857,0.295714285714286,1.80385714285714,2.56285714285714,1.67571428571429,1.57714285714286,1.67571428571429,4.10057142857143,4.23857142857143,2.66142857142857,0.591428571428571,0.246428571428571,0.0985714285714286,0.0985714285714286,0.0985714285714286,0.443571428571429,0.187285714285714,20.3,0.878787878787879,7.90909090909091,34.1848484848485,17.5757575757576,13.1818181818182,5.71212121212121,8.78787878787879,3.42727272727273,3.45,0.492857142857143,1.47857142857143,1.47857142857143,2.46428571428571,1.47857142857143,0.591428571428572,2.95714285714286,1.18285714285714,6773.0,0.0,0.900000000000006,2882.0,40.5,158.1,37.5,4505.48,0.0,654.699999999994,13330.06,6752.21,6.9,2021,7,3,Sabado,1,25.627333,336258506.176268,Verano,1.0691125243381334,1.1711994925453646,0.8145950173924397,0.9653930560157359,0.9036887622062699,0.7969984627832166,1.1289419060108896,0.8880329459197924,0.7498815116034494,0.8055172290564683,1.0608770140933208,1.0969243465279512,1.0042575255277841,1.5702301548089617,1.1158468253695837,0.9762213264228777,1.123018994328654,0.7856521182125481,1.137839282669971,1.2056773591428638,0.5388954074890937,0.8493669574792375,0.7232138152686024,0.709731800070519,1.140514285685459,1.4717089432469908,0.5287208211616338,0.6454718382026116,1.681158136419756,1.0880172445062926,1.3379250142237562,2.4906459980237208,1.2144386825748086,1.175551076558849,1.4328316602106654,60315.32,29730.65,,6557.5,1224.0,,5753.5,2342.5,,1768.0,175.0,,14200.0,793.0,,1038.32,633.4,,6476.0,939.0,,7627.0,0.0,,38145.5,26648.0,,26303.0,17371.0,,5805.0,3534.0,,754.0,246.0,,767.0,508.0,,23656.0,16411.0,,1314.0,1025.0,,476.0,453.0,,4998.5,3785.0,,1412.32,1065.65,,36871.0
2021-07-04,6.60274222745706,0.610894603290041,0.525718757657921,0.258824981486053,1.49182232832423,4.96682512733447,2.01481274455003,1.50837277029487,4.24495861758219,3.21937029161364,2.91463443554698,0.628285495205647,0.0752551322893528,0.072172201449768,0.0645043991051596,0.0647415476312815,0.425365406354,0.255066678260595,3.32126510833735,1.40083634380212,0.45848715050236,1.47136509503826,0.701058472921591,0.644312393887946,1.52280603689212,0.416090280305788,1.21937029161364,36.7140307033203,63.2859692966798,41.4645213334071,19.3654229988226,0.707782424132234,10.3986669958035,20.2387485018888,30.8404074702886,14.6141391839016,6.22840917364398,1.86034983269581,5.30177149949013,1.98612681122187,0.701782275981239,1.4577140463072,1.79822929100496,7.11727504244482,1.94916992733371,0.696983982526392,1.51741539726331,0.502743808447231,0.259798994974874,0.437954164337619,0.922460866399709,8102.0,14583.6,12650.3,9950.0,10717.0,1178.0,3578.0,5494.0,467.0,14.0,0.0,0.0,0.0,0.0,0.0,2964.0,0.0,4153.0,4184.0,62.09,83526.67,7728.0,6650.5,2097.0,18872.0,5850.92,7209.0,8287.0,53700.0,40726.0,7948.0,913.0,816.0,36871.0,1717.0,819.0,5381.0,3226.67,87034.0,6904.0,7864.0,24440.0,8449.0,3376.0,7081.0,6018.0,2235.0,0.0,4316.0,2770.0,5761.0,18947.5,10284.0,1257.0,840.0,14859.0,6821.0,1565.0,380.0,27.0,960.0,309.33,691.0,1114.0,2630.0,388.0,249.0,335.0,1114.0,1381.0,2367.0,2714.0,952.0,312.0,167.0,746.0,8.0,0.0,422.0,0.0,137.0,679.0,91.0,82.0,7636.0,152.0,42015.0,17721.0,5800.0,11921.0,1613.0,8868.6,15425.4,49111.5,26589.6,0.0,75.9,23.32,480.0,64.86,228.6,37.5,312.07,85.4,2.4,0.0,100.3,122.8,1192.1,212.5,288.9,151.1,37.9,0.1,2377.3,0.0,1573.0,51.6,13.6,2635.0,1580.1,85.2,191.4,1509.0,104.0,144.4,39.2,0.0,148.2,326.1,0.0,22.79,2.62842049938817,524538.634224,93203.66,84250.0,97406.88,8953.66,244978.410562005,256026.240173443,23533.9834885519,86508.27,3633.0,34218.88,8953.66,52289.39,14118.06,0.0,1209.64,29250.0,0.0,84250.0,0.0,148.03,27.4,26.0,67069.0,46874.5,25125.1,22748.14,19195.76,998.74,18440.52,5685.84,8384.15,6974.13,3829.23,3560.63,67069.0,0.99,0.0,1567.0,5068.0,6359.86,15629.0,2585.0,1530.05,0.464516129032259,0.0,6.9,3.4,58.0,6.11142857142857,1.77771428571429,0.777142857142857,1.36,1.04914285714286,2.04,1.36,0.485714285714286,1.45714285714286,0.544,14.5714285714286,85.0,0.85,0.542142857142857,0.295714285714286,1.80385714285714,2.56285714285714,1.67571428571429,1.57714285714286,1.67571428571429,4.10057142857143,4.23857142857143,2.66142857142857,0.591428571428571,0.246428571428571,0.0985714285714286,0.0985714285714286,0.0985714285714286,0.443571428571429,0.187285714285714,20.3,0.878787878787879,7.90909090909091,34.1848484848485,17.5757575757576,13.1818181818182,5.71212121212121,8.78787878787879,3.42727272727273,3.45,0.492857142857143,1.47857142857143,1.47857142857143,2.46428571428571,1.47857142857143,0.591428571428572,2.95714285714286,1.18285714285714,8102.0,0.0,7.20000000000002,2889.0,37.9,151.1,39.2,7265.61,0.0,2515.62000000001,14118.06,6454.49,7.4,2021,7,4,Domingo,1,24.291916,361572116.325517,Verano,0.956919163399574,0.97684267892275,0.7149055402311568,0.867517543161078,0.7879985861953405,0.5899650833670075,1.081886099292838,0.6682202220113185,0.7445408152550564,0.7186995332824012,0.9697052183413564,0.8752535605808547,0.8270180009716978,1.9380031154593829,1.2023605466197933,0.956395778266673,1.0352114800402494,0.7595413562957691,1.095139079378898,1.0623184701544766,0.3053831455220119,0.7321817538382259,0.6543924546900246,0.6567983093028555,0.9589558275291455,1.3619120883479539,0.5428076434921457,0.5756889307889478,1.4239060672083106,0.9858935578889266,1.216193723384996,2.8881695824413813,1.3182791779068557,1.1784753327740918,1.2828391039665696,77713.18,60315.32,29730.65,7213.0,6557.5,1224.0,6059.0,5753.5,2342.5,2197.0,1768.0,175.0,19084.0,14200.0,793.0,5666.18,1038.32,633.4,7384.0,6476.0,939.0,8137.0,7627.0,0.0,48512.5,38145.5,26648.0,35081.0,26303.0,17371.0,7512.0,5805.0,3534.0,882.0,754.0,246.0,751.0,767.0,508.0,31902.0,23656.0,16411.0,1585.0,1314.0,1025.0,737.0,476.0,453.0,5329.5,4998.5,3785.0,2903.67999999999,1412.32,1065.65,32060.0
