DIA,HORA, , .1, .2, .3, .4, .5, .6, .7, .8, .9, .10, .11, .12, .13, .14, .15, .16, .17, .18, .19, .20, .21, .22, .23, .24, .25, .26, .27, .28, .29, .30, .31,Unnamed: 0,Unnamed: 3,DIA.1,HORA.1,Hl Linea 2
2022-07-01,02:00:00,445620,445620.0833333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-01,03:00:00,445620,445620.125,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-01,04:00:00,445620,445620.1666666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-01,05:00:01,445620,445620.2083449074,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-01,06:00:01,445620,445620.2500115741,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-01,07:00:00,445620,445620.2916666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-01,08:00:00,445620,445620.3333333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-01,09:00:01,445620,445620.3750115741,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-01,10:00:00,445620,445620.4166666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-01,11:00:00,445620,445620.4583333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-01,12:00:00,445620,445620.5,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-01,13:00:00,445620,445620.5416666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-01,14:00:00,445620,445620.5833333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-01,15:00:00,445620,445620.625,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-01,16:00:00,445620,445620.6666666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-01,17:00:00,445620,445620.7083333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-01,18:00:00,445620,445620.75,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-01,19:00:00,445620,445620.7916666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-01,20:00:00,445620,445620.8333333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-01,21:00:00,445620,445620.875,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-01,22:00:00,445620,445620.9166666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-01,23:00:00,445620,445620.9583333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-01,23:59:00,445620,445620.9993055556,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-02,00:00:00,445630,445630.0,1,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-02,01:00:00,445630,445630.0416666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-02,02:00:00,445630,445630.0833333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-02,03:00:00,445630,445630.125,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-02,04:00:00,445630,445630.1666666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-02,05:00:00,445630,445630.2083333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-02,06:00:01,445630,445630.2500115741,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-02,07:00:00,445630,445630.2916666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-02,08:00:01,445630,445630.3333449074,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-02,09:00:01,445630,445630.3750115741,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-02,10:00:01,445630,445630.4166782408,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-02,11:00:00,445630,445630.4583333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-02,12:00:00,445630,445630.5,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-02,13:00:00,445630,445630.5416666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-02,14:00:00,445630,445630.5833333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-02,15:00:00,445630,445630.625,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-02,16:00:00,445630,445630.6666666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-02,17:00:00,445630,445630.7083333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-02,18:00:00,445630,445630.75,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-02,19:00:00,445630,445630.7916666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-02,20:00:01,445630,445630.8333449074,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-02,21:00:00,445630,445630.875,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-02,22:00:00,445630,445630.9166666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-02,23:00:00,445630,445630.9583333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-02,23:59:00,445630,445630.9993055556,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-03,00:00:00,445640,445640.0,1,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-03,01:00:01,445640,445640.0416782408,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-03,02:00:00,445640,445640.0833333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-03,03:00:00,445640,445640.125,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-03,04:00:01,445640,445640.1666782408,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-03,05:00:00,445640,445640.2083333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-03,06:00:00,445640,445640.25,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-03,07:00:00,445640,445640.2916666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-03,08:00:00,445640,445640.3333333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-03,09:00:01,445640,445640.3750115741,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-03,10:00:00,445640,445640.4166666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-03,11:00:00,445640,445640.4583333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-03,12:00:00,445640,445640.5,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-03,13:00:00,445640,445640.5416666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-03,14:00:00,445640,445640.5833333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-03,15:00:01,445640,445640.6250115741,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-03,16:00:00,445640,445640.6666666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-03,17:00:00,445640,445640.7083333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-03,18:00:00,445640,445640.75,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-03,19:00:01,445640,445640.7916782408,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-03,20:00:01,445640,445640.8333449074,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-03,21:00:00,445640,445640.875,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-03,22:00:00,445640,445640.9166666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-03,23:00:00,445640,445640.9583333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-03,23:59:00,445640,445640.9993055556,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-04,00:00:00,445650,445650.0,1,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-04,01:00:01,445650,445650.0416782408,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-04,02:00:01,445650,445650.0833449074,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-04,03:00:00,445650,445650.125,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-04,04:00:00,445650,445650.1666666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-04,05:00:00,445650,445650.2083333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-04,06:00:00,445650,445650.25,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-04,07:00:00,445650,445650.2916666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-04,08:00:00,445650,445650.3333333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-04,09:00:00,445650,445650.375,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-04,10:00:00,445650,445650.4166666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-04,11:00:00,445650,445650.4583333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-04,12:00:00,445650,445650.5,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-04,13:00:01,445650,445650.5416782408,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-04,14:00:00,445650,445650.5833333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-04,15:00:00,445650,445650.625,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-04,16:00:00,445650,445650.6666666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-04,17:00:00,445650,445650.7083333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-04,18:00:01,445650,445650.7500115741,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-04,19:00:00,445650,445650.7916666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-04,20:00:01,445650,445650.8333449074,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-04,21:00:00,445650,445650.875,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-04,22:00:00,445650,445650.9166666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-04,23:00:01,445650,445650.9583449074,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-04,23:59:00,445650,445650.9993055556,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-05,00:00:00,445660,445660.0,1,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-05,01:00:00,445660,445660.0416666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-05,02:00:00,445660,445660.0833333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-05,03:00:00,445660,445660.125,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-05,04:00:00,445660,445660.1666666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-05,05:00:00,445660,445660.2083333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-05,06:00:00,445660,445660.25,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-05,07:00:00,445660,445660.2916666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-05,08:00:00,445660,445660.3333333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-05,09:00:00,445660,445660.375,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-05,10:00:00,445660,445660.4166666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-05,11:00:00,445660,445660.4583333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-05,12:00:00,445660,445660.5,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-05,13:00:00,445660,445660.5416666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-05,14:00:00,445660,445660.5833333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-05,15:00:00,445660,445660.625,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-05,16:00:00,445660,445660.6666666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-05,17:00:00,445660,445660.7083333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-05,18:00:00,445660,445660.75,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-05,19:00:00,445660,445660.7916666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-05,20:00:00,445660,445660.8333333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-05,21:00:00,445660,445660.875,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-05,22:00:01,445660,445660.9166782408,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-05,23:00:00,445660,445660.9583333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-05,23:59:00,445660,445660.9993055556,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-06,00:00:00,445670,445670.0,1,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-06,01:00:00,445670,445670.0416666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-06,02:00:00,445670,445670.0833333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-06,03:00:00,445670,445670.125,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-06,04:00:00,445670,445670.1666666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-06,05:00:00,445670,445670.2083333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-06,06:00:00,445670,445670.25,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-06,07:00:00,445670,445670.2916666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-06,08:00:01,445670,445670.3333449074,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-06,09:00:00,445670,445670.375,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-06,10:00:00,445670,445670.4166666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-06,11:00:00,445670,445670.4583333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-06,12:00:00,445670,445670.5,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-06,13:00:00,445670,445670.5416666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-06,14:00:00,445670,445670.5833333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-06,15:00:00,445670,445670.625,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-06,16:00:00,445670,445670.6666666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-06,17:00:01,445670,445670.7083449074,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-06,18:00:00,445670,445670.75,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-06,19:00:01,445670,445670.7916782408,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-06,20:00:00,445670,445670.8333333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-06,21:00:01,445670,445670.8750115741,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-06,22:00:00,445670,445670.9166666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-06,23:00:00,445670,445670.9583333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-06,23:59:00,445670,445670.9993055556,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-07,00:00:00,445680,445680.0,1,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-07,01:00:01,445680,445680.0416782408,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-07,02:00:00,445680,445680.0833333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-07,03:00:00,445680,445680.125,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-07,04:00:00,445680,445680.1666666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-07,05:00:00,445680,445680.2083333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-07,06:00:00,445680,445680.25,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-07,07:00:00,445680,445680.2916666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-07,08:00:00,445680,445680.3333333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-07,09:00:00,445680,445680.375,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-07,10:00:00,445680,445680.4166666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-07,11:00:00,445680,445680.4583333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-07,12:00:00,445680,445680.5,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-07,13:00:00,445680,445680.5416666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-07,14:00:00,445680,445680.5833333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-07,15:00:00,445680,445680.625,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-07,16:00:00,445680,445680.6666666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-07,17:00:00,445680,445680.7083333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-07,18:00:01,445680,445680.7500115741,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-07,19:00:00,445680,445680.7916666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-07,20:00:00,445680,445680.8333333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-07,21:00:00,445680,445680.875,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-07,22:00:00,445680,445680.9166666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-07,23:00:00,445680,445680.9583333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-07,23:59:00,445680,445680.9993055556,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-08,00:00:01,445690,445690.0000115741,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-08,01:00:00,445690,445690.0416666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-08,02:00:00,445690,445690.0833333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-08,03:00:00,445690,445690.125,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-08,04:00:00,445690,445690.1666666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-08,05:00:01,445690,445690.2083449074,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-08,06:00:00,445690,445690.25,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-08,07:00:01,445690,445690.2916782408,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-08,08:00:00,445690,445690.3333333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-08,09:00:00,445690,445690.375,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-08,10:00:00,445690,445690.4166666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-08,11:00:00,445690,445690.4583333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-08,12:00:00,445690,445690.5,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-08,13:00:00,445690,445690.5416666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-08,14:00:00,445690,445690.5833333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-08,15:00:00,445690,445690.625,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-08,16:00:00,445690,445690.6666666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-08,17:00:01,445690,445690.7083449074,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-08,18:00:01,445690,445690.7500115741,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-08,19:00:00,445690,445690.7916666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-08,20:00:00,445690,445690.8333333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-08,21:00:00,445690,445690.875,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-08,22:00:00,445690,445690.9166666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-08,23:00:00,445690,445690.9583333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-08,23:59:00,445690,445690.9993055556,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-09,00:00:00,445700,445700.0,1,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-09,01:00:00,445700,445700.0416666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-09,02:00:00,445700,445700.0833333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-09,03:00:00,445700,445700.125,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-09,04:00:01,445700,445700.1666782408,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-09,05:00:01,445700,445700.2083449074,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-09,06:00:00,445700,445700.25,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-09,07:00:00,445700,445700.2916666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-09,08:00:00,445700,445700.3333333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-09,09:00:00,445700,445700.375,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-09,10:00:00,445700,445700.4166666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-09,11:00:00,445700,445700.4583333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-09,12:00:00,445700,445700.5,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-09,13:00:00,445700,445700.5416666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-09,14:00:00,445700,445700.5833333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-09,15:00:00,445700,445700.625,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-09,16:00:00,445700,445700.6666666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-09,17:00:00,445700,445700.7083333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-09,18:00:00,445700,445700.75,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-09,19:00:00,445700,445700.7916666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-09,20:00:00,445700,445700.8333333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-09,21:00:00,445700,445700.875,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-09,22:00:00,445700,445700.9166666666,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-09,23:00:00,445700,445700.9583333333,0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
