DIA,EE Planta / Hl,EE Elaboracion / Hl,EE Bodega / Hl,EE Cocina / Hl,EE Envasado / Hl,EE Linea 2 / Hl,EE Linea 3 / Hl,EE Linea 4 / Hl,EE Linea 5 / Hl,EE Servicios / Hl,EE Sala Maq / Hl,EE Frio / Hl,EE Aire / Hl,EE CO2 / Hl,EE Caldera / Hl,EE Eflu / Hl,EE Agua / Hl,EE Resto Serv / Hl,EE Resto Planta / Hl,Unnamed: 21,Unnamed: 22,Agua Planta / Hl,Agua Elab / Hl,Agua Bodega / Hl,Agua Cocina / Hl,Agua Envas / Hl,Agua Linea 2/Hl,Agua Linea 3/Hl,Agua Linea 4/Hl,Agua Linea 5/Hl,Agua Servicios/Hl,Agua Planta de Agua/Hl,Produccion Agua / Hl,Unnamed: 35,ET Planta / Hl,ET Elab/Hl,ET Bodega/Hl,ET Cocina/Hl,ET Envasado/Hl,ET Linea 2/Hl,ET Linea 3/Hl,ET Linea 4/Hl,ET Linea 5/Hl,ET Servicios / Hl,Unnamed: 46,Aire Planta / Hl,Aire Elaboracion / Hl,Aire Cocina / Hl,Aire Bodega / Hl,Aire Envasado / Hl,Aire L2 / Hl,Aire L3 / Hl,Aire L4 / Hl,Aire L5 / Hl,Aire Servicios / Hl,Aire Expulsion / Hl,CO 2 / Hl,CO 2 Filtro / Hl,CO 2 linea 3 / Hl,CO 2 Linea 4 / Hl,CO 2 linea 2 / Hl,Agua Lavadora L3 / Hl,Agua Paste L3 / Hl,Unnamed: 65,Unnamed: 66,Unnamed: 67,Meta EE Planta,Meta Agua Planta,Meta ET Planta,Meta Aire Planta,Unnamed: 72,Meta Agua Elab,Meta Agua Bodega,Meta Agua Cocina,Meta Agua Envas,Meta Agua Linea 2,Meta Agua Linea 3,Meta Agua Linea 4,Meta Agua Linea 5,Meta Agua Servicios,Meta Agua Planta de Agua,Meta Produccion Agua,Unnamed: 84,Meta EE Elaboracion,Meta EE Bodega,Meta EE Cocina,Meta EE Envasado,Meta EE Linea 2,Meta EE Linea 3,Meta EE Linea 4,Meta EE Linea 5,Meta EE Servicios,Meta EE Sala Maq,Meta EE Frio,Meta EE Aire,Meta EE CO2,Meta EE Caldera,Meta EE Eflu,Meta EE Agua ,Meta EE Resto Serv,Meta EE Resto Planta,Unnamed: 103,Meta ET Elab,Meta ET Bodega,Meta ET Cocina,Meta ET Envasado,Meta ET Linea 2,Meta ET Linea 3,Meta ET Linea 4,Meta ET Linea 5,Meta ET Servicios,Unnamed: 113,Meta Aire Elaboracion,Meta Aire Cocina,Meta Aire Bodega,Meta Aire Envasado,Meta Aire L2,Meta Aire L3,Meta Aire L4,Meta Aire L5,Meta Aire Servicios,Unnamed: 123,Hl de Mosto,Hl Cerveza Cocina,Hl Producido Bodega,Hl Cerveza Filtrada,Hl Cerveza Envasada,Hl Cerveza L2,Hl Cerveza L3,Hl Cerveza L4,Hl Cerveza L5,Cocimientos Diarios,Hl de Mosto Copia,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,HL Mosto Budweiser,HL Mosto Tecate,HL Mosto Local,HL Mosto Heineken,HL Mosto Negra,HL Mosto Fuerte,HL Mosto Indio,HL Mosto Palermo,HL Mosto Bieckert,HL Mosto Malta,HL Mosto Amstel,HL Mosto Sol,HL Mosto Frost,HL Mosto Miller,HL Mosto IPA,HL Mosto APA,HL Mosto Roja,HL Mosto Isenbeck, HL Mosto Golden,HL Mosto Amstel Lager,Hl Mosto Cautiva Roja,Hl Mosto Cautiva Torrontes,Hl Mosto Cautiva Blend,Hl Mosto Bieckert Urbana,Hl Mosto Bieckert BAPA,Hl Mosto Blue Moon,Hl Session IPA,Hl Reserva 8,HL Cerveza Sin Diliuir A90,HL Cerceza Sin Diluir A190,Nivel Silo Bagazo Sur (2),Nivel Tk Restos Lev,Id,Planta (Kw),Elaboracion (Kw),Bodega (Kw),Cocina (Kw),Envasado (Kw),Linea 2 (Kw),Linea 3 (Kw),Linea 4 (Kw),Servicios (Kw),Sala Maq (Kw),Aire (Kw),Calderas (Kw),Efluentes (Kw),Frio (Kw),Pta Agua / Eflu (Kw),Prod Agua (Kw),Resto Serv (Kw),Restos Planta (Kw),KW Gral Planta,KW Trafo 4,KW Trafo 5,KW Trafo 11,KW Trafo 12,KW Linea 2,KW Mycom 1,KW Mycom 2,KW Mycom 3,KW Mycom 4,KW Mycom 5,KW Mycom 6,KW Mycom 7,KW Trafo 9,KW Trafo 10,KW Cocina,Kw Molino,KW Linea 3 y 4,KW Linea 3,KW Linea 4,KW Servicio L2,KW Planta de Agua,Kw llum/Serv L2,Kw Casona,KW Laboratorio,Kw Admininistracion,KW Pta Agua/Log,KW Bba Glicol Sala MAq,KW Comp Kaeser,KW Iluminacion L3,KW Iluminacion L4,KW Ilum Dep L3/L4,KW Cond 5. 6 y 9,KW Cond 7. 8 y 11,KW Cond 11. 12 y 13,KW Bba Glicol Bod,KW CO2,KW Secador Kaeser,KW Caldera 3,KW Caldera 4,KW Filtr Carbon,KW Atlas 3,KW Toma Agua,KW Enfr Agua Cocina,KW Enfluentes Coc,KW Enfluente Efl,KW Enfluentes Hidr,KW Obrador Contratistas,Kw Compresores Aire,Kw Linea Barriles,Agua Planta (Hl),Agua Elaboracion (Hl),Agua Bodega (Hl),Agua Cocina (Hl),Agua Dilucion (Hl),Agua Envasado (Hl),Agua Servicios (Hl),Planta de agua (Hl),Produccion (Hl),Red L1 y L2,FC L1 y L2,FC Lavadora L2,Red L3,FC Lavadora L3,Red Paste L4,FC Barriles,Agua Paste L3,Agua Lavadora L3,Agua Cond Evaporativos,Agua Calderas,Agua Efluentes,Agua CO2,Red Paste L1,FC Linea 3,Rinser,Red Barriles,Red Bodega,FC CIP Bodega,FC Centec I,FC Cocina,FC Centec II,Agua Cond REC,Agua Red Servicios,Agua Cald,Agua Cist Industrial,Agua Filt FMaCist CE,Rep Agua Cist CE,Rep Agua Puerto,Agua Helada Cocina,Entrada Osmosis,Rechazo Osmosis,Red Administracion,Filtro de Carbon,Assa,Red Paste L3,Glicol Paste L3,Red Lavadora L3,Dilución A90,Dilución A190,Red  Bodega Interno,Agua Planta CO2,Retorno Planta CO2,Agua Limpieza y Bbba Vacio L2,Agua Enjuagadora L2,Agua Lavadora L2,Temp Tq Intermedio,Conversion Kg/Mj,Gas Planta (Mj),Vapor Elaboracion (Kg),Vapor Cocina (Kg),Vapor Envasado (Kg),Vapor Servicio (Kg),ET Elaboracion (Mj),ET Envasado (Mj),ET Servicios (Mj),Tot_Vapor_L3_L4,VAPOR DE LINEA 1 Y 2 KG,VAPOR DE LINEA 4 KG,Vapor_L5 (KG),Tot_Vapor_CIP_Bodega,Vapor L3,Tot Vap Paste L3 / Hora,Tot Vap Lav L3 / Hora,Medicion Gas Planta (M3),M3_Tot_Gas,Tot_Vapor_Caldera 3,CAUDAL DE GAS CALDERA 1 M3,CAUDAL DE BIO-GAS M3,VAPOR DE CALDERA 1 KG,VAPOR DE CALDERA 3 KG,VAPOR DE CALDERA 4 KG,VAPOR COCINA 1 KG,VAPOR COCINA 2 KG,TOT GAS ENTRADA PRINCIPAL M3,TOT AGUA DESAIREADA,Vapor Olla 1 (Ton),(Vapor Olla 2 (Ton),Fuel Oil Tk1 (Kg),Fuel Oil Tk2 (Kg),Vapor Paste L3,Aire Producido (M3),Aire Planta (M3),Aire Elaboracion (m3),Aire Envasado (M3),Aire Servicios (M3),Tot Aire Expulsion,Totalizador_Aire_Bodega,Totalizador_Aire_Cocina,Totalizador_Aire_L2,Totalizador_Aire_L3,Totaliador_Aire_L4,Totalizador_Aire_L5,Totalizador Sistema Kaeser,Tot Aire Servicio Logistica,Totalizador_L2_Barriles,Totalizador_L3,Totaliador_Latas,Totalizador_Bodega,Totalizador_Tq_Pulmon,Totalizador_Filtracion,Totalizador Bba Gas,"Tot L3, L4 y Planta de CO2",Tot A40/240/50/60/Centec/Filtro,Tot  A130/330/430,Tot  Trasiego,Tot A10/20,Unnamed: 3, , .1, .2, .3, .4, .5, .6,Hl Linea 2, .8, .9, .10, .11, .12, .13, .14, .15, .16, .17, .18, .19, .20, .21, .22, .23, .24, .25, .26, .27, .28, .29, .30,Hl Reserva 7,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Tot L3. L4 y Planta de CO2,Ultimo Dato del Dia,Unnamed: 4, .7, .31,Vapor _Vapor_L5 (KG),Tot Fermantacion_Cocina,Tot Reposo Inferior,Tot  Reposo Superior
2020-07-01,642.7272093023256,47.1453488372093,69.02325581395348,0.0,13.81395348837209,14.57878378378375,0.0,0.0,0.0,554.6046511627907,397.2093023255814,333.139534883721,99.18604651162791,39.46511627906977,9.093023255813954,17.23255813953488,4.372093023255814,52.11627906976744,27.1632558139535,0.0,0.0,239.0697674418605,30.37209302325581,23.6046511627907,0.0,25.3953488372093,3.932432432432432,0.0,15.66666666666667,0.0,183.3023255813953,76.67315175097276,23.32684824902724,0.0,3506.412337860424,924.646747110788,146.7311627906977,0.0,1721.222069147455,195.9459459459459,0.0,119.0758333333333,0.0,860.543521602181,0.0,741.1860465116279,567.606976744186,0.0,438.3625581395349,41.50976744186047,16.03986486486486,0.0,13.95083333333333,0.0,132.0693023255815,0.0,17.05372093023318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,86.0,148.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10024.0,27637.27,2027.25,2968.0,98.0,594.0,1078.829999999998,617.0,0.0,23848.0,17080.0,4265.0,391.0,741.0,14325.0,970.0,188.0,2241.0,1168.02,59058.0,2636.0,1124.0,11920.0,3639.0,125.0,0.0,3600.0,0.0,0.0,0.0,1013.0,4342.0,1637.75,6046.25,0.0,98.0,270.0,485.0,0.0,1192.0,43.0,0.0,8.0,422.0,107.73,173.0,467.0,2130.0,132.0,67.0,32.0,614.0,1238.0,1061.0,1990.0,1697.0,234.0,62.0,329.0,96.0,0.0,12.0,0.0,11.0,730.0,78.0,41.0,4031.0,11.0,10280.0,1306.0,1015.0,291.0,0.0,1092.0,7882.0,11241.4,2398.0,40.4,17.8,0.0,119.6,2.0,37.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.52,1.4,0.0,0.0,0.0,27.5,45.3,29.1,2.7,231.21,157.0,38.0,0.0,0.0,0.0,0.0,0.0,502.0,13.0,2.0,30.0,1000.0,9.0,0.0,44.0,0.0,0.0,26.0,487.0,314.0,7.0,0.0,0.0,-3.0,5.864763184829998,150775.7305279982,6779.44,470.0,12619.87,6309.44,39759.81012576388,74012.54897334056,37003.37142889378,17634.54,2900.0,2857.82,0.0,12618.88,7388.360000000001,0.0,0.0,0.0,4338.819999999949,0.0,0.0,0.0,0.0,10800.0,5570.0,470.0,0.0,0.0,192494.67,0.0,0.0,0.0,0.0,0.0,31871.0,26192.02,24407.1,1784.92,5678.980000000003,0.0,37699.18,11115.02,2373.9,616.2,334.82,244.92,31871.0,0.0,0.0,0.0,0.0,733.3100000000268,1775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1847.38,570.1699999999983,6323.059999999998,0.1000000000000227
2020-07-02,7.767254221077013,0.7696089592827846,0.7988379770236207,0.3192294461644307,2.358592581753812,4.158962131837346,1.506837786661056,1.521822726398769,0.0,5.429388189192759,3.88521097355113,3.419545255013365,0.86566429099111,0.3844383139246469,0.1169160709633442,0.1220552389177769,-0.02341176512574902,0.5441807845082638,-0.7903355091523429,0.0,0.0,1.994282675650694,2.207600972159272,1.418024917826846,1.902648778809769,1.382464730675479,2.838709677419355,1.204334104775931,0.3664679869255912,0.0,-1.595783027184057,-80.01789549033646,180.0178954903365,0.0,67.0232367833091,17.41977683949649,2.050416665179639,10.57447540419677,44.05609354521418,0.0,12.04747317483694,5.435250913285907,0.0,5.547366398598433,0.0,7.291765554013012,4.585760935899586,2.375300997592019,3.268049721449959,1.90410455351694,4.014193548387096,1.547736166631601,0.5845798884829839,0.0,0.8019000645964861,0.0,0.7828751503385071,0.3904647855699424,0.3227435304018514,0.969236685252836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2907.0,3343.05,7005.025,13361.0,10667.0,1426.0,9506.0,10402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2907.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5094.0,4393.0,0.0,0.0,10049.0,54409.81,5391.129999999888,5595.879999999888,928.0,16522.0,2965.340000000028,7162.0,7915.0,38033.0,27216.0,6064.0,819.0,855.0,23954.0,-6907.0,-164.0,3812.0,-5536.319999999891,131184.0,5792.0,1654.0,18592.0,7248.0,1445.0,701.0,5848.0,1362.0,2238.0,0.0,1062.0,5641.0,17288.75,10108.12999999989,458.0,470.0,14496.0,6803.0,0.0,1338.0,-8533.0,0.0,8.0,585.0,130.19,437.0,777.0,2185.0,359.0,222.0,151.0,1073.0,1368.0,1520.0,2359.0,2693.0,263.0,24.0,795.0,287.0,0.0,246.0,5.0,39.0,816.0,233.0,-7603.0,5801.0,39.0,13970.0,15464.3,9933.3,5531.0,3874.0,9684.199999999999,-11178.5,22107.77,25148.5,301.2,103.6,0.0,918.84,226.0,381.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,79.92,114.9,0.0,0.0,34.7,308.31,283.11,553.1,348.91,284.21,152.31,60.0,0.0,0.0,0.0,517.0,3452.0,318.0,8.0,6.0,393.0,1010.0,65.0,0.0,227.0,2950.0,924.0,53.0,483.0,342.0,89.0,0.0,1.0,1.0,2.705482496706308,469499.4492479998,45103.22,30740.0,114069.87,14363.22,122025.9722550939,308614.036686564,38859.44030634198,171060.75999999998,0.0,56537.48,0.0,28726.44,57261.63999999998,0.0,0.0,0.0,13510.62,0.0,0.0,0.0,0.0,10940.0,67010.0,27020.0,3720.0,0.0,203041.25,16.3,12.7,0.0,0.0,0.0,51079.0,43136.07,32123.37,13338.3,5617.33,2325.6,45785.54,13810.000000000002,5724.24,14712.78,6080.8,158.78000000000003,51079.0,0.0,0.0,1534.0,5041.0,5484.06,14295.0,5217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441980.0,441970.9993055556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.5,694.0800000000017,5349.47000000003,0.7999999999999545
2020-07-03,8.801204569055036,0.8625933742002478,0.8357618999765518,0.2609235866639056,1.98546209761163,39.07666666666497,1.44896174863388,1.500923190546529,0.0,5.703346397347,4.205406491809868,3.787626034234415,1.001306401366697,0.1090677653837135,0.116571198874485,0.1199209459685794,0.1263524603892406,0.4425015911298697,0.2498026998961574,0.0,0.0,4.863832780625063,2.278993735972934,1.152138813519579,1.741561399875751,1.655619200750343,11.63636363636364,1.45455737704918,0.9800036927621861,0.0,0.9292198439017851,19.10468319559229,80.89531680440771,0.0,73.46266920604296,20.50427586986268,1.970632097276655,9.604472975771381,48.02180507880789,375.7575757575758,15.51219234972678,6.514115583456425,0.0,4.936588257372378,0.0,8.435735101999798,4.909044987103475,1.49968523503831,3.421063209727667,1.70899005125113,61.22909090909091,1.628852459016394,0.5818482274741507,0.0,1.817700063645194,0.0,0.6895427595216562,0.3660592015169072,0.3326775956284153,0.9603028064992615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4829.0,4902.5,7463.25,9493.0,10024.0,66.0,9150.0,10832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4339.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2522.0,3897.0,0.0,0.0,10074.0,65685.59,6437.75,6237.5,1260.0,14818.0,1289.529999999944,6629.0,8129.0,42565.5,31386.0,7473.0,870.0,895.0,28268.0,1926.0,943.0,3302.5,1864.339999999997,136078.0,6863.0,1665.5,18486.0,11349.0,60.0,328.0,5980.0,5356.0,3321.0,0.0,1043.0,4792.0,17260.75,9177.75,775.0,485.0,14176.0,6270.0,0.0,1289.0,207.0,0.0,8.0,563.0,115.41,402.0,824.0,1919.0,359.0,223.0,183.0,1083.0,1363.0,1550.0,2615.0,814.0,342.0,36.0,834.0,331.0,0.0,237.0,13.0,39.0,856.0,243.0,75.0,7131.0,39.0,36300.0,17008.7,8598.7,8410.0,3074.0,12356.3,6934.999999999998,46955.43,29365.0,61.8,15.0,0.0,1116.92,214.0,1061.54,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.75,110.7,0.0,0.0,50.3,175.21,356.77,841.0,256.89,297.53,161.91,38.0,0.0,0.0,0.0,1403.0,5495.0,404.0,11.0,5.0,1454.0,2181.0,202.0,0.0,191.0,2374.0,700.0,71.0,423.0,346.0,13.0,1.0,0.0,-1.0,2.505078580722689,548270.2659520002,61087.31999999999,46380.0,143068.86,14707.32,153028.5368857527,358398.736754413,36842.9923118344,212497.46,2480.0,70560.9,0.0,29414.64,70968.28000000001,0.0,0.0,0.0,15777.38,0.0,447.0,0.0,0.0,16720.0,77100.0,43110.0,3270.0,0.0,204050.4000000001,22.0,21.3,0.0,0.0,0.0,62958.0,45528.85000000001,36637.43000000001,12754.62,13565.94999999999,3863.2,51064.50000000002,14483.96,4041.12,14904.0,6302.58,261.54,62958.0,0.0,0.0,1522.0,5201.0,5146.23,8366.0,3475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441990.0,441980.9993055556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.3600000000002,400.6600000000035,4965.469999999972,0.5
2020-07-04,5.175639255493933,0.4392254113218608,0.3710767260862523,0.258048032703117,1.442114113372878,4.348182492581601,1.355238095238095,1.536507339104253,0.0,3.058398833720294,2.165176677491265,1.87021281519249,0.6249469697554053,0.03910739492298081,0.07343242596977854,0.064330507624785,0.07798338514227533,0.3083853351125784,0.2359008970789008,0.0,0.0,3.09465223729781,1.482856768201908,0.5690473068349237,1.513400613183444,0.9970920142236758,3.186350148367953,1.150266666666667,0.3845502446368084,1.765273311897106,0.6147034548722261,19.86340977068794,80.13659022931206,0.0,49.0222337860125,17.83275336382882,1.275730274677384,8.1821665815023,27.52973530518319,0.0,11.59860761904761,5.595812946932632,13.01,3.65974511700049,0.0,5.35586186681888,2.945488765301636,0.9668536024527337,1.878641345849756,1.576918152156306,5.435459940652819,1.469716190476191,0.5735434700790366,7.565337620578779,0.8334549493609382,0.0,0.2757634426849117,0.3957396449704142,0.308952380952381,0.9700790365073391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7828.0,13705.6,12964.3,8450.0,12223.0,2696.0,10500.0,10628.0,622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3789.0,2410.0,0.0,0.0,10099.0,67098.54,5694.25,4810.75,2020.0,18696.0,5861.349999999998,7115.0,8165.0,39650.0,28070.0,8102.0,952.0,834.0,24246.0,1956.0,1011.0,3998.0,3058.289999999994,139714.0,7489.0,1648.0,20510.0,7586.0,3416.0,0.0,6040.0,1407.0,5029.0,0.0,325.0,4901.0,18709.5,6717.25,1347.0,673.0,14697.0,6752.0,0.0,1435.0,224.0,0.0,10.0,635.0,182.46,447.0,765.0,2582.0,363.0,220.0,273.0,1031.0,1308.0,1521.0,1891.0,507.0,318.0,110.0,842.0,348.0,0.0,253.0,28.0,40.0,794.0,269.0,83.0,7784.0,40.0,40120.0,19224.2,7377.3,11846.9,2251.0,12926.6,7969.200000000001,51124.18,32150.8,592.04,267.0,0.0,967.78,240.0,408.7,109.8,0.0,0.0,0.0,0.0,0.0,0.0,228.98,123.81,0.0,0.0,34.4,259.14,234.94,1184.69,179.65,279.63,229.75,49.0,0.0,0.0,0.0,1788.0,8376.0,606.0,16.0,7.0,1794.0,2225.0,42.0,0.0,270.0,2102.0,149.0,64.0,395.0,345.0,84.0,3.0,0.0,2.0,2.868745211777618,635538.9454720018,80588.95000000001,64050.0,124411.1,16538.95,231189.1644346859,356903.7474169864,47446.03362032945,181257.67999999993,0.0,59472.30000000002,0.0,33077.9,60892.68999999996,0.0,0.0,0.0,18288.68000000005,0.0,1341.0,0.0,0.0,46730.0,53290.0,59730.0,4320.0,0.0,203404.9399999999,28.0,32.0,0.0,0.0,0.0,69435.0,52367.43999999999,38186.19999999999,20443.64,10805.16000000001,6262.400000000001,48710.53999999998,15137.059999999998,14654.000000000002,15432.02,6095.62,4705.64,69435.0,0.0,0.0,1622.0,5155.0,3575.08,5081.0,3344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442000.0,441990.9993055556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8092.22,447.8899999999994,5040.930000000051,1.0
