timestamp,model_name,optuna_cv_mae,mae_train,mae_test,rmse_train,rmse_test,r2_train,r2_test,hyperparameters
2025-11-13 20:21:34,Pipeline_ElasticNet,64547.425507273525,63835.60679498196,24134.992529602117,440945.9456824579,29156.923061367004,0.01443734159044363,-7.535943736994172,"{""alpha"": 9.691395506466543, ""l1_ratio"": 0.03354274088580766}"
2025-11-13 21:48:36,RandomForest,68424.67556327423,50164.99825634827,72767.34149783659,346297.0964475952,291425.267671306,0.392129268272462,-851.7516536376324,"{""n_estimators"": 300, ""max_depth"": 30, ""min_samples_split"": 15, ""min_samples_leaf"": 2, ""max_features"": 0.6637459891854489}"
2025-11-13 21:59:11,XGBoost,56542.48349609375,0.10083715617656708,98784.1328125,0.23312472810039056,722668.2533611117,1.0,-5242.7998046875,"{""n_estimators"": 2000, ""learning_rate"": 0.08752428180937963, ""max_depth"": 6, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.08160934970401826, ""reg_lambda"": 0.00028440951538926404}"
2025-11-13 21:59:14,Pipeline_ElasticNet,67109.27122281029,65693.53591955283,25512.969162437697,440120.246243028,31418.753441328456,0.01812494373940543,-8.911652387680256,"{""alpha"": 9.946689839686558, ""l1_ratio"": 0.15463608830736442}"
2025-11-13 22:12:54,RandomForest,68190.67928306526,51356.91543131986,62743.00197664235,347499.0915127502,204211.8332159981,0.3879021137203682,-417.7260402900891,"{""n_estimators"": 600, ""max_depth"": 9, ""min_samples_split"": 20, ""min_samples_leaf"": 2, ""max_features"": 0.4023686383726766}"
2025-11-13 23:38:34,RandomForest,16722.25002519142,15405.568399795111,35303.46557088374,183535.74612878906,45055.1630852188,0.10621012130709517,-41.51963564391674,"{""n_estimators"": 100, ""max_depth"": 35, ""min_samples_split"": 20, ""min_samples_leaf"": 10, ""max_features"": 0.12507370992310826}"
2025-11-13 23:53:01,XGBoost,22189.858984375,17.73697853088379,111772.71875,21.434649130545836,251583.27550137351,1.0,-1324.757080078125,"{""n_estimators"": 800, ""learning_rate"": 0.02142479805355255, ""max_depth"": 10, ""subsample"": 0.8, ""colsample_bytree"": 1.0, ""reg_alpha"": 0.13117079402879225, ""reg_lambda"": 1.306309368892104e-06}"
2025-11-13 23:53:03,Pipeline_ElasticNet,17586.662267117394,16658.32963069451,4186732.752230068,192105.526171061,47219073.192959584,0.020794542728029053,-46701981.78603654,"{""alpha"": 7.057881673972241, ""l1_ratio"": 0.18439523249897083}"
2025-11-13 23:59:13,RandomForest,16994.256372958163,15100.547788858674,24229.2402799835,183366.71285929673,31281.371868603906,0.10785569343648749,-19.496135546661165,"{""n_estimators"": 350, ""max_depth"": 26, ""min_samples_split"": 15, ""min_samples_leaf"": 10, ""max_features"": 0.15297898949047656}"
2025-11-14 00:06:34,RandomForest,16678.725169235993,14983.283206382064,18595.831922507223,183145.73377652193,24204.171378561594,0.11000468150049036,-11.27102499964673,"{""n_estimators"": 1000, ""max_depth"": 33, ""min_samples_split"": 8, ""min_samples_leaf"": 10, ""max_features"": 0.10361102835467395}"
2025-11-14 00:06:47,Pipeline_ElasticNet,18355.40246248173,17404.887331818834,2430068.5198654677,191398.83531980944,27367497.276216477,0.027985618839979187,-15688106.960280009,"{""alpha"": 9.374048666681814, ""l1_ratio"": 0.06119387063379425}"
2025-11-14 00:09:12,RandomForest,18511.67030093912,15304.461892738771,47056.82002368394,179788.84475555466,62432.70896139597,0.14233123764065125,-80.64409156672957,"{""n_estimators"": 350, ""max_depth"": 49, ""min_samples_split"": 10, ""min_samples_leaf"": 8, ""max_features"": 0.3804103568847191}"
2025-11-14 00:09:30,Pipeline_ElasticNet,20640.050985029404,19421.352853037934,2753309.252022547,190490.33953549474,30981650.153217874,0.03719126702479203,-20105249.72415747,"{""alpha"": 7.0522253285121606, ""l1_ratio"": 0.13626014219863847}"
2025-11-14 00:11:40,RandomForest,16546.03450566535,15049.677660755591,29558.43909472742,183370.52182315598,38880.057504479984,0.10781862912245,-30.6631559127178,"{""n_estimators"": 400, ""max_depth"": 17, ""min_samples_split"": 20, ""min_samples_leaf"": 7, ""max_features"": 0.1251761747417061}"
2025-11-14 00:11:43,Pipeline_ElasticNet,17741.59016147718,17128.703685396908,9216.059478443256,192715.64188446075,14019.428190644654,0.014564869413116521,-3.116811700469091,"{""alpha"": 8.595060571106133, ""l1_ratio"": 0.256938202795587}"
2025-11-14 00:12:32,XGBoost,23428.6951171875,6610.31640625,260389.015625,58751.67755902805,889852.243950646,0.9084128141403198,-16584.791015625,"{""n_estimators"": 100, ""learning_rate"": 0.011929171005084598, ""max_depth"": 3, ""subsample"": 1.0, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.18139946218762099, ""reg_lambda"": 4.025743214275714e-06}"
2025-11-15 14:00:33,RandomForest,8898.334558678212,7962.650104272897,12091.812775840677,89978.61744950224,15238.536311786116,0.13705523583395884,-5.7631050110462,"{""n_estimators"": 900, ""max_depth"": 35, ""min_samples_split"": 13, ""min_samples_leaf"": 9, ""max_features"": 0.11629775833542792}"
2025-11-15 14:00:35,Pipeline_ElasticNet,9685.761116736732,9173.520288169491,2848892.213023849,95190.04469676541,32196956.033100266,0.034199495495976784,-30191816.061352897,"{""alpha"": 9.865617668021345, ""l1_ratio"": 0.5981269980727213}"
2025-11-15 14:01:43,XGBoost,9949.391748046875,0.18421943485736847,3973.445556640625,0.24380329478668533,7191.039980420078,1.0,-0.5060627460479736,"{""n_estimators"": 1000, ""learning_rate"": 0.14974408220581495, ""max_depth"": 4, ""subsample"": 1.0, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.6693322474637647, ""reg_lambda"": 2.0677743131379203e-08}"
2025-11-15 14:09:08,RandomForest,9132.613083411647,7530.778594355593,20878.489504395515,87062.76934104686,27486.581338297055,0.19207821059151553,-21.003971681390077,"{""n_estimators"": 450, ""max_depth"": 31, ""min_samples_split"": 10, ""min_samples_leaf"": 5, ""max_features"": 0.24636527742907252}"
2025-11-15 14:09:10,Pipeline_ElasticNet,9147.94102647521,8751.569552573837,4286.451451681322,95793.11912445312,5643.343406495545,0.021923114354923667,0.07246014547068114,"{""alpha"": 9.000928923348551, ""l1_ratio"": 0.38027320025763617}"
2025-11-15 14:11:29,XGBoost,11607.59765625,2415.6669921875,15906.9931640625,3084.9359798867786,43309.78790065821,0.9989856481552124,-53.630069732666016,"{""n_estimators"": 600, ""learning_rate"": 0.015195406702123685, ""max_depth"": 4, ""subsample"": 0.6, ""colsample_bytree"": 0.8, ""reg_alpha"": 0.001463912294169605, ""reg_lambda"": 0.000573071664279915}"
2025-11-15 14:16:25,RandomForest,9054.4056300925,7709.772585753229,12329.918716699549,87436.26240622143,15669.844258053112,0.18513148841283023,-6.151365621273334,"{""n_estimators"": 400, ""max_depth"": 33, ""min_samples_split"": 14, ""min_samples_leaf"": 5, ""max_features"": 0.12586566466788834}"
2025-11-15 14:16:29,Pipeline_ElasticNet,9025.577141793992,8641.768218398338,4237.095066192168,95838.48737895935,5550.229260766434,0.02099644761089925,0.10281610802814767,"{""alpha"": 9.177165777939493, ""l1_ratio"": 0.2792265203074202}"
2025-11-15 14:18:17,XGBoost,9894.83154296875,4486.83349609375,11785.919921875,41622.4216498752,28233.19578085343,0.8153458833694458,-22.215591430664062,"{""n_estimators"": 100, ""learning_rate"": 0.012360760332198933, ""max_depth"": 10, ""subsample"": 0.6, ""colsample_bytree"": 0.9, ""reg_alpha"": 0.0037386509282309457, ""reg_lambda"": 1.1753784980618356e-07}"
2025-11-15 18:11:09,RandomForest,8976.76622416873,7675.002050410514,15222.08292478933,86824.15507772929,19630.903421472587,0.19650070907691108,-10.223807130383204,"{""n_estimators"": 350, ""max_depth"": 19, ""min_samples_split"": 16, ""min_samples_leaf"": 4, ""max_features"": 0.2018601875171545}"
